"id","text","target","s. target","s. others","s. society","is_tweet","is_headline","split"
"2103","Presume este verano de manos y pies gracias a Aldi","Aldi","pos","neu","pos","False","True","train"
"2104","Divina Pastora gana 5,3 millones de euros en 2011, un 14 % más","Divina Pastora","pos","neu","neu","False","True","train"
"2105","El Estado volverá a operar tres concesiones de trenes de carga","El Estado","pos","pos","neu","False","True","train"
"2106","Toushka celebra la 2º edición del Foro de Inversión en Venture Capital","Toushka","pos","neu","neu","False","True","train"
"2107","Las empresas han dado un salto de competitividad","Las empresas","pos","pos","neu","False","True","train"
"2108","La banca europea afronta su ""última oportunidad"" para crear un gran campeón de los pagos","banca europea","pos","pos","neu","False","True","train"
"2109","APORTAR VALOR A LA HOSTELERÍA","LA HOSTELERÍA","pos","neu","neu","False","True","train"
"2110","Vivienda: esperando la ""remontada""","Vivienda","neg","neu","neu","False","True","train"
"2111","Así evoluciona el precio de la vivienda usada","precio de la vivienda usada","neu","neu","neu","False","True","train"
"2112","Competencia cuestiona las UTE en contratación pública","las UTE","neg","neu","neg","False","True","train"
"2113","Santander se alía con IBM para acelerar su transformación digital y reducir costes","Santander","pos","neu","neu","False","True","train"
"2114","Minoritarios de Bankia reclamarán responsabilidad patrimonial al Banco de España, Economía y la CNMV","Minoritarios de Bankia","pos","neg","neu","False","True","train"
"2115","El grifo de cerveza se vuelve digital","grifo de cerveza","pos","neu","neu","False","True","train"
"2116","Los valencianos reciben 3.000M en prestaciones por desempleo desde el inicio de la pandemia","Los valencianos","pos","neu","pos","False","True","train"
"2117","El éxito agridulce de las constructoras españolas: son líderes en el mundo pero sufren en casa","las constructoras españolas","neu","neu","neu","False","True","train"
"2118","El expresidente de la CNMV Sebastián Albella se incorpora a Latham & Watkins","expresidente de la CNMV Sebastián Albella","neu","neu","neu","False","True","train"
"2119","España inaugura las subastas de julio con una emisión de bonos y obligaciones","España","pos","pos","neu","False","True","train"
"2120","Ipar Kutxa compra el 5% de la sociedad de créditos participativos Luzaro","Ipar Kutxa","pos","neu","neu","False","True","train"
"2121","El Nikkei cierra plano","El Nikkei","neu","neu","neu","False","True","train"
"2122","Glencore vende un 40% de su negocio agrícola a un fondo canadiense","Glencore","pos","neu","neu","False","True","train"
"2123","Globalvia agotará las acciones legales para que se tenga en cuenta el laudo","Globalvia","pos","neu","neu","False","True","train"
"2124","El banco malo, a punto de vender 2.000 pisos a un ‘fondo buitre’","El banco malo","neg","neu","neu","False","True","train"
"2125","Los fondos obligan a Abengoa a salir del Nasdaq para eludir al mercado","Abengoa","neg","neu","neu","False","True","train"
"2126","Las pensiones en España, rumbo hacia el iceberg","pensiones en España","neg","neu","neg","False","True","train"
"2127","El capital riesgo busca nuevos Facebook en la universidad","El capital riesgo","pos","neu","pos","False","True","train"
"2128","Santander y Mastercard lanzan una pulsera de pago 'contactless'","pulsera de pago 'contactless'","pos","neu","pos","False","True","train"
"2129","Tony Hawk tiene nuevo videojuego y su soundtrack es marketing de nostalgia puro","Tony Hawk","pos","neu","pos","False","True","train"
"2130","Esta es la parte de tu nómina que dice lo que cotizas a la Seguridad Social","parte de tu nómina","neu","neu","neu","False","True","train"
"2131","Goldman Sachs reduce su presencia en Dia hasta el 3,3%","Goldman Sachs","neg","neu","neu","False","True","train"
"2132","Bolsa mexicana cierra sin cambios una jornada de bajas en mercados mundiales","Bolsa mexicana","neg","neg","neg","False","True","train"
"2133","Fomento tomará medidas para evitar que se especule con las licencias de empresas como Uber","Fomento","pos","pos","pos","False","True","train"
"2134","Siemens Gamesa suministrará 232 megavatios a un parque de EDF en EEUU","Siemens Gamesa","pos","neu","neu","False","True","train"
"2135","Solo las eléctricas logran perseguir a Pablo Isla en la creación de valor","las eléctricas","pos","neu","neu","False","True","train"
"2136","Fráncfort sube moderadamente tras una negociación falta de impulsos","Fráncfort","pos","neu","neu","False","True","train"
"2137","Pioneer lanza dos fondos alternativos con liquidez diaria","Pioneer","pos","neu","neu","False","True","train"
"2138","El tirón del crossover lleva a Lexus a cerrar 2020 con su mejor cuota en España","Lexus","pos","neu","neu","False","True","train"
"2139","Los coches eléctricos cortocircuitarán a los concesionarios","Los coches eléctricos","neg","neg","neu","False","True","train"
"2140","El PP lamenta que Extremadura sea la ""campeona"" del déficit ""por quinto mes consecutivo""","Extremadura","neg","neg","neg","False","True","train"
"2141","La cuota de los autónomos sube hasta 24 euros más al mes","cuota de los autónomos","neg","neu","neg","False","True","train"
"2142","Amazon (también) te lleva a viajar al espacio","Amazon","pos","neu","pos","False","True","train"
"2143","El paro de la zona euro llega en abril al 12,2% y en España, al 26,8%","El paro","neg","neg","neg","False","True","train"
"2144","Kutxabank Gestión termina el 2020 como líder en suscripciones de fondos","Kutxabank Gestión","pos","neu","neu","False","True","train"
"2145","Los riesgos económicos ante la repetición electoral de noviembre","Los riesgos económicos","neg","neg","neg","False","True","train"
"2146","FCC finaliza parte de las obras del metro de Singapur","FCC","pos","neu","pos","False","True","train"
"2147","Bankia prevé terminar el ERE el próximo 30 de noviembre","Bankia","pos","neu","pos","False","True","train"
"2148","Cuánto paga Instagram por tus reels exitosos (spoiler: no te imaginas)","Instagram","pos","neu","pos","False","True","train"
"2149","Asturias será la primera región europea con abastecimiento de hidrógeno verde a gran escala","Asturias","pos","pos","pos","False","True","train"
"2150","El BCE concluye que Nordea tiene suficiente capital pero débil sistema datos","Nordea","neg","neu","neu","False","True","train"
"2151","La banca se acicala para reconquistar al cliente","La banca","pos","pos","pos","False","True","train"
"2152","BBVA y Sabadell se repartirán la cúpula de la entidad fusionada","BBVA","pos","pos","neu","False","True","train"
"2153","AliExpress abrirá su primera tienda en España y lo celebrará con descuentos y sorteos","AliExpress","pos","neg","pos","False","True","train"
"2154","Lista de morosos 2021: entran Carlo Ancelotti e Ildefonso Falcones, sale Neymar y reaparece Rodrigo Rato","Lista de morosos","neg","neu","neg","False","True","train"
"2155","El Gobierno revisará los sueldos de los directivos de empresas públicas","El Gobierno","pos","neg","pos","False","True","train"
"2156","El servicio de radio de la BBC entra en crisis por los despidos masivos","la BBC","neg","neu","neg","False","True","train"
"2157","Todo sobre la Sociedad Limitada de Formación Sucesiva","Sociedad Limitada de Formación Sucesiva","neu","neu","neu","False","True","train"
"2158","El PP cuelga el cartel de 'Se Vende' en Génova: esto es lo que puede pedir por la sede","PP","neu","neu","neu","False","True","train"
"2159","Brasil: la prioridad de reducir la deuda","Brasil","pos","neu","pos","False","True","train"
"2160","El Corte Inglés incorpora el sistema de pago WeChat Pay, usado por 800 millones de chinos","El Corte Inglés","pos","neu","pos","False","True","train"
"2161","Este gráfico muestra por qué los problemas de la banca van más allá del COVID-19","problemas de la banca","neg","neg","neg","False","True","train"
"2162","Iberdrola, Seat y Volkswagen llegan a un acuerdo para promover el coche eléctrico en España: instalarán 150.000 puntos de carga en espacios públicos y privados","Iberdrola","pos","pos","pos","False","True","train"
"2163","El paro baja en 11.394 personas en febrero y se crean 67.711 empleos con récord de indefinidos","El paro","pos","pos","pos","False","True","train"
"2164","Bolsa de Sao Paulo acompaña exterior, sube 2,43 % y pone fin a cuatro caídas","Bolsa de Sao Paulo","pos","pos","pos","False","True","train"
"2165","CaixaBank planea igualar las condiciones laborales de su plantilla y la de Bankia","CaixaBank","pos","neu","pos","False","True","train"
"2166","Un 20% de las horas extras trabajadas en la hostelería son en negro","horas extras","neg","pos","neg","False","True","train"
"2167","Slack se dispara casi un 50% en su estreno en Bolsa en Wall Street: empieza a cotizar a 38,5 dólares la acción","Slack","pos","neu","neu","False","True","train"
"2168","El fabricante textil nipón Toray revela un nuevo caso de falseo de datos","fabricante textil nipón Toray","neg","neu","neu","False","True","train"
"2169","El rey prueba el primer Opel Corsa eléctrico en su visita a Figueruelas","Opel Corsa eléctrico","pos","neu","pos","False","True","train"
"2170","IAG gana 1.814 millones hasta septiembre, un 27,8% menos","IAG","neg","neu","neu","False","True","train"
"2171","Los deportistas establecidos en España tendrán que tributar como residentes","deportistas establecidos en España","neg","pos","pos","False","True","train"
"2172","Realia gana un 74% menos en 2017 por los extraordinarios de 2016","Realia","neg","neu","neu","False","True","train"
"2173","Natra escribe su punto final en bolsa: quedará excluida el 30 de agosto","Natra","neg","neu","neu","False","True","train"
"2174","Amadeus hunde el beneficio un 80% por los gastos de la salida a bolsa","Amadeus","neg","neu","neu","False","True","train"
"2175","El PIB catalán cayó en el cuarto trimestre hasta el -0,1%","PIB catalán","neg","neg","neg","False","True","train"
"2176","La situación en Grecia y España lastra la confianza inversora en Alemania","situación en Grecia y España","neg","neg","neg","False","True","train"
"2177","El Gobierno argentino estudia derogar las jubilaciones de privilegio","El Gobierno argentino","pos","neu","pos","False","True","train"
"2178","Irene Lozano: ""España puede ocupar el espacio que deja Reino Unido en la UE""","España","pos","pos","pos","False","True","train"
"2179","Hacienda nunca vio delito en Afinsa y alega que cumplía con los clientes","Afinsa","pos","neu","pos","False","True","train"
"2180","Bank of America recorta el precio objetivo de Bankia y cree que no cumplirá con el dividendo","Bank of America","neg","neg","neu","False","True","train"
"2181","MásMóvil lidera el crecimiento de móviles en septiembre con 42.000 líneas","MásMóvil","pos","neg","neu","False","True","train"
"2182","Mediolanum lanza un fondo sobre la economía circular","Mediolanum","neu","neu","neu","False","True","train"
"2183","La compra de coches se traslada del concesionario al Whatsapp","La compra de coches","pos","neg","pos","False","True","train"
"2184","El grupo ASV construirá un nuevo tanatorio en Callosa del Segura","grupo ASV","pos","pos","pos","False","True","train"
"2185","CaixaBank pierde cuota en empresas por la fusión: ganan Bankinter y Sabadell","CaixaBank","neg","pos","neu","False","True","train"
"2186","El precio de la luz baja ligeramente y la gasolina está disparada: estas son las franjas horarias más baratas","precio de la luz","pos","pos","pos","False","True","train"
"2187","OMIE: en las entrañas del mercado eléctrico","OMIE","pos","neu","neu","False","True","train"
"2188","Rea vende su 6,59% en Europac por 45 millones tras salir el lunes del capital de Tubacex","Rea","pos","neu","neu","False","True","train"
"2189","Enagás ganó 404 millones en 2021, un 9% menos que un año antes","Enagás","pos","neu","neu","False","True","train"
"2190","MásMóvil: ""El coronavirus va a aumentar la demanda de empresas con conciencia social""","El coronavirus","pos","pos","pos","False","True","train"
"2191","Economía/OPA.- El Supremo resolverá el próximo día 20 sobre las medidas cautelares pedidas por Endesa para frenar la OPA","El Supremo ","pos","pos","neu","False","True","train"
"2192","Hochtief recibe sus primeras mejoras de recomendación en plena OPA de Abertis","Hochtief","pos","neu","neu","False","True","train"
"2193","El BCE ante el Covid-19: un balance","El BCE","neu","neu","neu","False","True","train"
"2194","Los garantizados elevan su interés para competir con los depósitos","Los garantizados","pos","neu","neg","False","True","train"
"2195","Tres de cada cuatro aeropuertos españoles siguen perdiendo dinero","aeropuertos españoles","neg","neu","neu","False","True","train"
"2196","Empeoran las condiciones de los créditos para empresas","créditos para empresas","neg","neg","neu","False","True","train"
"2197","Santander: ""Estamos atentos a oportunidades inorgánicas en EEUU""","Santander","pos","neu","neu","False","True","train"
"2198","Bershka: los ocho chollos al 40% que no puedes desaprovechar","Bershka","neg","neu","pos","False","True","train"
"2199","Halcón Viajes y Viajes Ecuador lanzan la campaña 'Disfrutarás Seguro' con cancelación gratuita y pruebas del Covid incluidas","Halcón Viajes","pos","neu","pos","False","True","train"
"2200","Del metaverso a la IA: agenda digital de 2022","metaverso","neu","neu","neu","False","True","train"
"2201","Ibarrola dimite como presidente de Deoleo por motivos de salud","Ibarrola","neg","neu","neu","False","True","train"
"2202","Hacienda advierte a 21.500 usuarios de plataformas como Airbnb de que deben declarar todos sus ingresos","usuarios de plataformas como Airbnb","neg","neg","neg","False","True","train"
"2203","Banca Cívica tantea el interés de sus clientes para acudir a la salida a Bolsa","Banca Cívica","pos","neu","neu","False","True","train"
"2204","Aviso del BCE a España: cuidado con el déficit y con unos Presupuestos insostenibles","España","neg","neg","neg","False","True","train"
"2205","Repsol logra el apoyo del mercado para emitir bonos en plena sequía","Repsol","pos","pos","pos","False","True","train"
"2206","Samsung aumentó su beneficio neto un 5,12% en 2018","Samsung","pos","neg","neu","False","True","train"
"2207","Fomento invertirá 1.400 millones en Cataluña en 2014, un 15,1% más","Fomento","pos","pos","pos","False","True","train"
"2208","El proyecto de terminal de Ros Casares y Banco de Valencia en Sagunto naufraga","proyecto de terminal","neg","neu","neu","False","True","train"
"2209","Una tractorada en Córdoba abre las protestas contra la PAC y la subida de costes","tractorada en Córdoba","pos","neg","neg","False","True","train"
"2210","La inversión inmobiliaria cae 45 % por ausencia de operaciones corporativas","La inversión inmobiliaria","neg","neg","neg","False","True","train"
"2211","Las 'telecos' españolas sacan el 5G pero sólo al escaparate (por ahora)","Las 'telecos' españolas","pos","neu","neu","False","True","train"
"2212","Cuenta regresiva para proyecto de Enjoy en Pucón: sigue sin tener la autorización del regulador y se acorta el tiempo para entregar las obras","proyecto de Enjoy","neg","neu","neu","False","True","train"
"2213","Diputados aprueban, por segunda ocasión, ley para exonerar del IVA al sector construcción","Diputados","pos","pos","pos","False","True","train"
"2214","Ana Botín sobre DIA: Hemos tratado de llegar a un acuerdo bueno para todos","Ana Botín","pos","pos","neu","False","True","train"
"2215","Funes de Rioja: ""Todo indica que el aguinaldo del sector privado se va a pagar en cuotas""","aguinaldo del sector privado","neg","neg","neg","False","True","train"
"2216","El fondo de los profesores de Arkansas demanda a Allianz","Allianz","neg","neu","neu","False","True","train"
"2217","Cobra se hace con el mayor complejo petrolero de Brasil","Cobra","pos","neu","neu","False","True","train"
"2218","CaixaBank, Iberdrola y Telefónica, empresas distinguidas por sus acciones climáticas","CaixaBank","pos","pos","pos","False","True","train"
"2219","Inveravante (Manuel Jove) y BBVA levantan viviendas de lujo en el centro de Madrid","Inveravante","pos","neu","pos","False","True","train"
"2220","El Hospital de Sant Pau negocia un ERE que afectará a unos 500 trabajadores","Hospital de Sant Pau","neg","neu","neg","False","True","train"
"2221","Corregir un billete de avión es más caro que comprar otro pasaje","Corregir un billete de avión","pos","neu","pos","False","True","train"
"2222","Gunningham, el aliado de Ana Botín para digitalizar el Santander","Gunningham","neu","neu","neu","False","True","train"
"2223","El Volvo XC60 cuida de ti como tú cuidas de los demás: así son las innovaciones en seguridad de Volvo, explicadas en este video","El Volvo XC60","pos","neu","pos","False","True","train"
"2224","Investigadores del MIT desarrollan un sistema para que los robots puedan reconocer un objeto a través del tacto","Investigadores del MIT","pos","pos","pos","False","True","train"
"2225","Economía/Electricidad.- El sector eléctrico prevé unas inversiones de 11.600 millones hasta 2008","sector eléctrico","pos","pos","pos","False","True","train"
"2226","Al volante del Dacia Duster: más completo y ambicioso","Dacia Duster","pos","neu","neu","False","True","train"
"2227","Apple da el salto al 5G con el iPhone 12","Apple","pos","neu","neu","False","True","train"
"2228","La Societat Econòmica d'Amics del País pide diálogo y rechaza la desobediencia","La Societat Econòmica d'Amics","pos","pos","pos","False","True","train"
"2229","Escribano (RIElcano): ""En la transición energética habrá países vecinos perdedores""","países vecinos","neg","pos","neg","False","True","train"
"2230","El banco central de China sube los tipos interbancarios tras el alza de la Fed","banco central de China","pos","neu","neu","False","True","train"
"2231","Albella (CNMV): ""La investigación interna de BBVA está tardando demasiado""","investigación interna de BBVA","neg","neu","neu","False","True","train"
"2232","Bogotá: la nueva meca para el turismo en bicicleta","Bogotá","pos","pos","pos","False","True","train"
"2233","Abanca gana 250,1 millones de euros en el primer semestre, un 1,26% más","Abanca","pos","neu","neu","False","True","train"
"2234","IAG pierde 2.622 millones hasta septiembre","IAG","neg","neu","neu","False","True","train"
"2235","Sánchez anuncia nuevas ayudas a los hogares vulnerables en invierno","ayudas a los hogares vulnerables","pos","neu","pos","False","True","train"
"2236","Los grandes emprendedores también fracasaron","grandes emprendedores","neg","neu","neu","False","True","train"
"2237","La Generalitat Valenciana presentará este lunes las alegaciones a la propuesta de financiación","La Generalitat Valenciana","neg","neu","neu","False","True","train"
"2238","Deutsche Telekom reduce su beneficio un 56,7% pero bate las previsiones","Deutsche Telekom","pos","neu","neu","False","True","train"
"2239","La estrategia de Iberia para salir de la crisis y retomar el vuelo","estrategia de Iberia","pos","neu","pos","False","True","train"
"2240","La mudanza de la TDT para dar paso al 5G puede costar 350 millones en ayudas","mudanza de la TDT","neg","neu","neu","False","True","train"
"2241","El Banco de Inglaterra no mueve ficha, pero anuncia una recuperación muy rápida de la economía en 2021","El Banco de Inglaterra","pos","pos","pos","False","True","train"
"2242","Las empresas tienen por delante el reto de diseñar un marco más estable de organización de la plantilla","Las empresas","neg","neg","neg","False","True","train"
"2243","Esto es lo que pueden deducirse los autónomos","los autónomos","pos","neu","pos","False","True","train"
"2244","Colonial gana 338 millones en el primer semestre del año, un 33 % más","Colonial","pos","neu","neu","False","True","train"
"2245","DuPont recorta un 57% el beneficio","DuPont","neg","neu","neu","False","True","train"
"2246","Lo que tienes que saber sobre el marketing para niños","marketing para niños","neu","neu","neu","False","True","train"
"2247","Roto de casi 50 millones a los concellos gallegos por el veto judicial al impuesto de plusvalía","concellos gallegos","neg","neu","neu","False","True","train"
"2248","El Eurogrupo consigue movilizar 540.000 millones contra el COVID-19","El Eurogrupo","pos","neu","pos","False","True","train"
"2249","Sánchez cambia el Plan de Recuperación y prometerá nuevas reformas a la UE para amarrar otros 70.000 millones en préstamos","Plan de Recuperación","pos","pos","pos","False","True","train"
"2250","Martinsa Fadesa premia a su presidente","Martinsa Fadesa","pos","neu","neu","False","True","train"
"2251","El 20% de los españoles ya tiene problemas para pagar su hipoteca o alquiler","El 20% de los españoles","neg","neu","neg","False","True","train"
"2252","LVMH y Marcolin moldean su ‘joint venture’ con el consejero delegado de la óptica al frente","LVMH y Marcolin","pos","neu","neu","False","True","train"
"2253","AJE Sevilla presenta su nuevo proyecto de trabajo y a su ejecutiva","AJE Sevilla","pos","neu","neu","False","True","train"
"2254","69 pesos la naranja; Walmart acepta que vende cara la fruta con este letrero","Walmart","neg","neu","neg","False","True","train"
"2255","El Grupo Telefónica evita males mayores al Ibex 35","El Grupo Telefónica","pos","neu","neu","False","True","train"
"2256","Iberdrola reconoce a la vasca Ingeteam su compromiso por la internacionalización","Iberdrola","pos","pos","neu","False","True","train"
"2257","ING recrudece la batalla hipotecaria al rebajar sus hipotecas fija y mixta","ING","pos","neg","pos","False","True","train"
"2258","Análisis: La lucha de las petroleras por la supervivencia","las petroleras","neg","neg","neg","False","True","train"
"2259","AMLO descarta ‘apagón’ en Nuevo León si termina contrato de Iberdrola","AMLO","pos","neu","pos","False","True","train"
"2260","Repara tu Deuda Abogados cancela 293.589€ en Badalona (Barcelona) con la Ley de la Segunda Oportunidad","Ley de la Segunda Oportunidad","pos","pos","pos","False","True","train"
"2261","Sea World dice que se dedicará a la conservación del océano con nueva campaña","Sea World","pos","neu","pos","False","True","train"
"2262","Rappi quiere entregar pizzas y más en 10 minutos; esta es su estrategia","Rappi","pos","neu","pos","False","True","train"
"2263","Llerena acogerá una feria que difunde cultura","Llerena","pos","neu","pos","False","True","train"
"2264","Josep Prats: ""2018 será el año de los bancos""","los bancos","pos","pos","pos","False","True","train"
"2265","El Louvre cierra este viernes para resguardar sus obras de las inundaciones","El Louvre","pos","neu","pos","False","True","train"
"2266","Airbus plantea un ERTE para sus centros de Getafe, Illescas y Puerto Real","Airbus","neg","neu","neg","False","True","train"
"2267","El bono americano ya deja pérdidas del 2,4% en el año","bono americano","neg","neg","neg","False","True","train"
"2268","Telefónica cierra la compra del 50% del negocio de alarmas de Prosegur por 305 millones","Telefónica","pos","neu","neu","False","True","train"
"2269","Restaurantes elásticos para sobrevivir","Restaurantes elásticos","pos","neu","pos","False","True","train"
"2270","Zapatero inicia el lunes su viaje a China y Japón con un marcado componente económico","Zapatero","pos","pos","pos","False","True","train"
"2271","Cataluña amenaza el año récord de Caixabank","Cataluña","neg","neg","neu","False","True","train"
"2272","La bolsa sufre su mayor castigo desde agosto al retroceder un 3%","La bolsa","neg","neg","neg","False","True","train"
"2273","Repsol sale al mercado para captar 1.250 millones en deuda sostenible","Repsol","pos","neu","pos","False","True","train"
"2274","Wall Street vuelve a las ventas afectado por la caída del petróleo","Wall Street","neg","neg","neg","False","True","train"
"2275","Consultorios","Consultorios","neu","neu","neu","False","True","train"
"2276","Sitio del día: Swiftkey, una app para escribir más rápido","Swiftkey","pos","neu","pos","False","True","train"
"2277","FMI: el déficit de España se disparará al 9,5% del PIB y la deuda pública ascenderá al 113% en 2020","el déficit de España","neg","neg","neg","False","True","train"
"2278","Famosa celebra 50 años de Nancy con una edición limitada de 10.000 unidades","Famosa","pos","neu","pos","False","True","train"
"2279","La financiación vía mercados se acerca al 50%, máximo histórico","financiación vía mercados","pos","pos","pos","False","True","train"
"2280","Bombardier gana un 4,5% menos pese a disparar las ventas del negocio aeroespacial","Bombardier","neg","neu","neu","False","True","train"
"2281","Los trabajadores de ITP en Sestao y Barakaldo piden una solución 'in extremis' a sus despidos","trabajadores de ITP","neg","neg","neg","False","True","train"
"2282","El Tribunal de Estrasburgo confirma la ilegalización de la formación ANV","El Tribunal de Estrasburgo","pos","neu","pos","False","True","train"
"2283","El Ayuntamiento abre el plazo para solicitar las ayudas económicas al deporte escolar","El Ayuntamiento","pos","neu","pos","False","True","train"
"2284","La volatilidad seguirá subiendo según se acerquen las elecciones de EEUU","La volatilidad","neg","neg","neg","False","True","train"
"2285","El potencial reemplazo de Powell afectará a la renta fija y entorpecerá el tapering","reemplazo de Powell","neg","neg","neg","False","True","train"
"2286","8 de cada 10 españoles son felices en su trabajo","españoles","pos","pos","pos","False","True","train"
"2287","La Reserva Federal estudia reducir la compra de bonos a final de año","La Reserva Federal ","pos","pos","pos","False","True","train"
"2288","Xiaomi Redmi 5, un smartphone todoterreno por 125 euros","Xiaomi Redmi 5","pos","neu","pos","False","True","train"
"2289","La Ruta Xacobea de AC bate un récord","La Ruta Xacobea de AC","pos","neu","neu","False","True","train"
"2290","Teknei espera crecer con la transformación digital y el cambio generacional","Teknei","pos","neu","neu","False","True","train"
"2291","WhatsApp añade nuevas funciones para mejorar la comunicación entre empresas y clientes","WhatsApp","pos","pos","pos","False","True","train"
"2292","Los clientes de las franquicias prefieren Facebook a Twitter","Facebook","pos","neg","neu","False","True","train"
"2293","La economía china ya acecha el podio de las potencias mundiales","economía china","pos","neg","neu","False","True","train"
"2294","Best Buy ya no quiere que vayas a su tienda y ha tomado esta decisión","Best Buy","neg","neu","neg","False","True","train"
"2295","Bankia asume otro ajuste de red y plantilla al absorber BMN","Bankia","pos","neu","neg","False","True","train"
"2296","EURUSD: es probable un nuevo máximo antes de cualquier corrección importante","EURUSD","pos","pos","pos","False","True","train"
"2297","Caixa Penedès cerrará 39 oficinas, el 6% de su red","Caixa Penedès","neg","neu","neg","False","True","train"
"2298","La subida está encabezada por el sector servicios, al que pertenecen dos de cada tres contratos temporales firmados en 2021","sector servicios","pos","neu","pos","False","True","train"
"2299","Reyal Urbis evita de nuevo la liquidación, al admitirse su propuesta de convenio","Reyal Urbis","pos","neu","neu","False","True","train"
"2300","Pizarro: la crisis ha tocado fondo, pero la recuperación económica tardará","la crisis","pos","pos","pos","False","True","train"
"2301","Iberdrola apuesta por la eólica marina y las subastas para duplicar su cartera 'verde' en EEUU","Iberdrola","pos","neu","pos","False","True","train"
"2302","Accenture compra la firma española de 'big data' Pragsis Bidoop","Accenture","pos","neu","neu","False","True","train"
"2303","Iberdrola engrasa las puertas giratorias: ficha a la exministra del PP Isabel García Tejerina","Iberdrola","pos","neu","neu","False","True","train"
"2304","El Eurogrupo intentará cerrar hoy el refuerzo del fondo de rescate para avalar bonos de España e Italia","El Eurogrupo","pos","pos","pos","False","True","train"
"2305","Wall Street cerró en rojo por los enfrentamientos entre Rusia y Ucrania","Wall Street","neg","neg","neg","False","True","train"
"2306","Agencias de viajes recomiendan no viajar a China y facilitar cancelaciones","China","neg","neu","neg","False","True","train"
"2307","La mitad de los españoles reducirá sus gastos esta Navidad","mitad de los españoles","neg","neg","neg","False","True","train"
"2308","Los malos resultados de ArcelorMittal preocupan a las plantas del País Vasco"," ArcelorMittal","neg","neg","neu","False","True","train"
"2309","Productos refugio para el inversor conservador","Productos refugio","pos","neu","neu","False","True","train"
"2310","El número de inversores en la Bolsa española cae un 35% en 2021","inversores en la Bolsa española","neg","neg","neg","False","True","train"
"2311","La producción industrial regresa a tasas positivas tras subir un 5,6% en noviembre","producción industrial","pos","pos","pos","False","True","train"
"2312","Sorteo de móvil Samsung para nuestros mejores lectores","Samsung","pos","neu","pos","False","True","train"
"2313","EE.UU. alza la voz contra la reforma eléctrica de México que también afecta a la española Iberdrola","EE.UU.","pos","pos","neu","False","True","train"
"2314","La pandemia no es una crisis global: las tecnológicas ganan con el confinamiento","La pandemia","neu","pos","neu","False","True","train"
"2315","La sombra de Bankia llega hasta Ibercaja: los minoristas vuelven a quedarse fuera","Bankia","neg","neg","neu","False","True","train"
"2316","Renfe afronta mañana un nuevo día de paros parciales de los maquinistas","Renfe","neg","neg","neg","False","True","train"
"2317","Sacyr repartirá un dividendo flexible de 0,049 euros o una acción por cada 45 antiguas","Sacyr","pos","neu","neu","False","True","train"
"2318","La británica Dyson traslada su sede a Singapur para ""blindar"" su futuro","La británica Dyson","pos","neu","neu","False","True","train"
"2319","Pemex no necesita perforar pozo para evaluar el megayacimiento Zama: Talos Energy","Pemex","pos","neu","neu","False","True","train"
"2320","La inflación de China se mantiene en el 1,8% en mayo","La inflación de China","neg","neg","neg","False","True","train"
"2321","S&P retira su consejo de 'vender' BBVA","S&P","pos","pos","neu","False","True","train"
"2322","Bancos y turísticas frenan el repunte de pagos de dividendos en 2021","Bancos","neg","neu","neu","False","True","train"
"2323","Arrendamiento y seguridad, dos conceptos que deberían ir de la mano para las compañías","Arrendamiento","pos","pos","neu","False","True","train"
"2324","Reforma a ley de aduanas daría armas tecnológicas a los encargados de controlar el tránsito de mercancías en Costa Rica","ley de aduanas","pos","pos","pos","False","True","train"
"2325","El Ibex vuelve a perder el 9.000 lastrado por el Brexit y la guerra comercial","El Ibex","neg","neg","neg","False","True","train"
"2326","Ayuso propone a Hacienda emular su modelo de bajos impuestos en todo el país","modelo de bajos impuestos","pos","pos","pos","False","True","train"
"2327","GN suspende toda su actividad comercial con Rusia","GN","neg","neu","neu","False","True","train"
"2328","Los datos sobre el uso de los ascensores arrojan una caída del 45% en la afluencia a la oficina por ómicron","uso de los ascensores","neg","neg","neu","False","True","train"
"2329","Las franquicias cinematográficas más taquilleras","franquicias cinematográficas","pos","neu","neu","False","True","train"
"2330","El gigante chino del petróleo Sinopec se lanza a la carrera por liderar el hidrógeno","Sinopec","pos","neg","neu","False","True","train"
"2331","Los bonos en dólares cayeron y el riesgo país se disparó por encima de 1800 puntos","bonos en dólares","neg","neg","neg","False","True","train"
"2332","Llega la hora de los recortes en RTVE","RTVE","neg","neu","neu","False","True","train"
"2333","Ence sufre su primera crisis tras el regreso al Ibex","Ence","neg","neu","neu","False","True","train"
"2334","Se vendieron más motos que autos por primera vez en la historia","motos","pos","pos","neu","False","True","train"
"2335","Mercadona abre un nuevo supermercado en Binéfar","Mercadona","pos","neu","pos","False","True","train"
"2336","El Gobierno lanzará el martes la primera subasta de la banda de frecuencias de 700MHz para el 5G","El Gobierno","pos","pos","pos","False","True","train"
"2337","Sodercan aprueba ayudas para nueve proyectos de I+D de economía circular","Sodercan","pos","neu","pos","False","True","train"
"2338","Cotización de AF Acqn Ut 28","AF Acqn Ut 28","neu","neu","neu","False","True","train"
"2339","Señales que alertan a una pyme de que puede ser el momento de cambiar su ERP","pyme","neu","neu","neu","False","True","train"
"2340","El FMI calcula que el coronavirus puede costarle entre un 0,1% y un 0,2% al PIB mundial este año","el coronavirus","neg","neg","neg","False","True","train"
"2341","Así afronta Leroy Merlin el coronavirus","Leroy Merlin","pos","neu","neu","False","True","train"
